earnings_date,name,short_float,symbol,datetime,url
2022-02-24,"Hertz Global Holdings, Inc",5.54,HTZ,2022-01-10,https://finance.yahoo.com/quote/HTZ/
2021-11-10,"HTG Molecular Diagnostics, Inc.",1.1,HTGM,2022-01-10,https://finance.yahoo.com/quote/HTGM/
2022-02-16,"Gaming and Leisure Properties, ",1.04,GLPI,2022-01-10,https://finance.yahoo.com/quote/GLPI/
2022-02-02,Humana Inc.,1.1,HUM,2022-01-10,https://finance.yahoo.com/quote/HUM/
2022-02-16,Herc Holdings Inc.,2.26,HRI,2022-01-10,https://finance.yahoo.com/quote/HRI/
2022-01-17,"Interactive Brokers Group, Inc.",3.42,IBKR,2022-01-10,https://finance.yahoo.com/quote/IBKR/
2022-03-15,FSD Pharma Inc.,2.01,HUGE,2022-01-10,https://finance.yahoo.com/quote/HUGE/
2022-02-22,"Heron Therapeutics, Inc.",33.33,HRTX,2022-01-10,https://finance.yahoo.com/quote/HRTX/
2022-02-22,icad inc.,1.89,ICAD,2022-01-10,https://finance.yahoo.com/quote/ICAD/
2022-02-23,Horizon Therapeutics Public Lim,2.12,HZNP,2022-01-10,https://finance.yahoo.com/quote/HZNP/
2022-01-24,International Business Machines,2.56,IBM,2022-01-10,https://finance.yahoo.com/quote/IBM/
2021-11-15,"IDEAYA Biosciences, Inc.",6.52,IDYA,2022-01-10,https://finance.yahoo.com/quote/IDYA/
2022-02-15,Iamgold Corporation,1.62,IAG,2022-01-10,https://finance.yahoo.com/quote/IAG/
2022-02-01,IAC/InterActiveCorp,2.03,IAC,2022-01-10,https://finance.yahoo.com/quote/IAC/
2022-02-09,"HubSpot, Inc.",3.77,HUBS,2022-01-10,https://finance.yahoo.com/quote/HUBS/
2022-02-03,Intercontinental Exchange Inc.,0.72,ICE,2022-01-10,https://finance.yahoo.com/quote/ICE/
2022-02-15,Huntsman Corporation,1.6,HUN,2022-01-10,https://finance.yahoo.com/quote/HUN/
2022-02-23,"Intercept Pharmaceuticals, Inc.",29.1,ICPT,2022-01-10,https://finance.yahoo.com/quote/ICPT/
2022-02-10,India Globalization Capital Inc,4.29,IGC,2022-01-10,https://finance.yahoo.com/quote/IGC/
2022-02-14,"iBio, Inc.",4.65,IBIO,2022-01-10,https://finance.yahoo.com/quote/IBIO/
2022-02-08,International Flavors & Fragran,1.7,IFF,2022-01-10,https://finance.yahoo.com/quote/IFF/
2022-03-23,InflaRx N.V.,2.58,IFRX,2022-01-10,https://finance.yahoo.com/quote/IFRX/
2022-02-22,ICON plc,1.22,ICLR,2022-01-10,https://finance.yahoo.com/quote/ICLR/
2022-03-21,HUYA Inc.,2.57,HUYA,2022-01-10,https://finance.yahoo.com/quote/HUYA/
2022-03-02,IDT Corporation,1.56,IDT,2022-01-10,https://finance.yahoo.com/quote/IDT/
2022-02-28,"Idera Pharmaceuticals, Inc.",0.31,IDRA,2022-01-10,https://finance.yahoo.com/quote/IDRA/
2022-02-01,Ichor Holdings,2.09,ICHR,2022-01-10,https://finance.yahoo.com/quote/ICHR/
2022-02-24,Icahn Enterprises L.P. - Deposi,0.16,IEP,2022-01-10,https://finance.yahoo.com/quote/IEP/
2022-01-26,"MarineMax, Inc.  (FL)",10.94,HZO,2022-01-10,https://finance.yahoo.com/quote/HZO/
2022-02-09,"Illumina, Inc.",1.09,ILMN,2022-01-10,https://finance.yahoo.com/quote/ILMN/
2022-02-14,"Immunovant, Inc.",2.8,IMVT,2022-01-10,https://finance.yahoo.com/quote/IMVT/
2022-01-20,"Insteel Industries, Inc.",0.95,IIIN,2022-01-10,https://finance.yahoo.com/quote/IIIN/
2022-02-02,"Ingles Markets, Incorporated",5.14,IMKTA,2022-01-10,https://finance.yahoo.com/quote/IMKTA/
2021-08-31,I-MAB,3.36,IMAB,2022-01-10,https://finance.yahoo.com/quote/IMAB/
2022-02-24,"Immunic, Inc.",4.02,IMUX,2022-01-10,https://finance.yahoo.com/quote/IMUX/
2022-02-10,"ImmunoGen, Inc.",4.71,IMGN,2022-01-10,https://finance.yahoo.com/quote/IMGN/
2022-03-02,Immersion Corporation,3.34,IMMR,2022-01-10,https://finance.yahoo.com/quote/IMMR/
2022-02-22,"Independence Contract Drilling,",4.32,ICD,2022-01-10,https://finance.yahoo.com/quote/ICD/
2021-11-04,"IGM Biosciences, Inc.",11.23,IGMS,2022-01-10,https://finance.yahoo.com/quote/IGMS/
2022-02-07,Incyte Corporation,2.07,INCY,2022-01-10,https://finance.yahoo.com/quote/INCY/
2022-02-21,Infinera Corporation,11.25,INFN,2022-01-10,https://finance.yahoo.com/quote/INFN/
2022-02-07,II-VI Incorporated,16.72,IIVI,2022-01-10,https://finance.yahoo.com/quote/IIVI/
2022-03-14,"Infinity Pharmaceuticals, Inc.",3.07,INFI,2022-01-10,https://finance.yahoo.com/quote/INFI/
2022-03-03,IMARA Inc.,0.53,IMRA,2022-01-10,https://finance.yahoo.com/quote/IMRA/
2021-11-10,IMV Inc.,1.23,IMV,2022-01-10,https://finance.yahoo.com/quote/IMV/
2022-02-22,Innovative Industrial Propertie,5.55,IIPR,2022-01-10,https://finance.yahoo.com/quote/IIPR/
2021-11-16,Immatics N.V.,5.56,IMTX,2022-01-10,https://finance.yahoo.com/quote/IMTX/
2022-03-21,"IMAC Holdings, Inc.",0.07,IMAC,2022-01-10,https://finance.yahoo.com/quote/IMAC/
2022-02-08,"IQVIA Holdings, Inc.",1.16,IQV,2022-01-10,https://finance.yahoo.com/quote/IQV/
2022-02-08,InMode Ltd.,4.8,INMD,2022-01-10,https://finance.yahoo.com/quote/INMD/
2022-02-28,International Game Technology,1.79,IGT,2022-01-10,https://finance.yahoo.com/quote/IGT/
2022-03-02,"Identiv, Inc.",2.42,INVE,2022-01-10,https://finance.yahoo.com/quote/INVE/
2022-03-29,"Ideanomics, Inc.",9.87,IDEX,2022-01-10,https://finance.yahoo.com/quote/IDEX/
2022-03-23,"Inozyme Pharma, Inc.",0.77,INZY,2022-01-10,https://finance.yahoo.com/quote/INZY/
2022-01-27,International Paper Company,2.66,IP,2022-01-10,https://finance.yahoo.com/quote/IP/
2022-02-21,Intuit Inc.,0.63,INTU,2022-01-10,https://finance.yahoo.com/quote/INTU/
2022-02-01,"Innoviva, Inc.",13.45,INVA,2022-01-10,https://finance.yahoo.com/quote/INVA/
2022-02-14,Invitation Homes Inc.,2.05,INVH,2022-01-10,https://finance.yahoo.com/quote/INVH/
2022-02-08,Ion Geophysical Corporation,8.19,IO,2022-01-10,https://finance.yahoo.com/quote/IO/
2022-03-23,Inpixon,2.5,INPX,2022-01-10,https://finance.yahoo.com/quote/INPX/
2022-02-08,"Independence Realty Trust, Inc.",2.79,IRT,2022-01-10,https://finance.yahoo.com/quote/IRT/
2022-02-28,"Intrepid Potash, Inc",1.79,IPI,2022-01-10,https://finance.yahoo.com/quote/IPI/
2022-02-22,Iron Mountain Incorporated (Del,9.82,IRM,2022-01-10,https://finance.yahoo.com/quote/IRM/
2022-02-08,Innovative Solutions and Suppor,0.01,ISSC,2022-01-10,https://finance.yahoo.com/quote/ISSC/
2021-11-11,"Inuvo, Inc.",3.57,INUV,2022-01-10,https://finance.yahoo.com/quote/INUV/
2022-02-23,"Iovance Biotherapeutics, Inc.",8.54,IOVA,2022-01-10,https://finance.yahoo.com/quote/IOVA/
2022-02-14,IPG Photonics Corporation,3.37,IPGP,2022-01-10,https://finance.yahoo.com/quote/IPGP/
2022-02-28,Inseego Corp.,11.43,INSG,2022-01-10,https://finance.yahoo.com/quote/INSG/
2022-01-19,Intel Corporation,1.73,INTC,2022-01-10,https://finance.yahoo.com/quote/INTC/
2022-03-10,Iterum Therapeutics plc,2.29,ITRM,2022-01-10,https://finance.yahoo.com/quote/ITRM/
2022-02-15,"iQIYI, Inc.",7.92,IQ,2022-01-10,https://finance.yahoo.com/quote/IQ/
2022-02-07,"Gartner, Inc.",1.36,IT,2022-01-10,https://finance.yahoo.com/quote/IT/
2022-02-21,Ingersoll Rand Inc.,1.15,IR,2022-01-10,https://finance.yahoo.com/quote/IR/
2022-02-21,"Inspire Medical Systems, Inc.",2.78,INSP,2022-01-10,https://finance.yahoo.com/quote/INSP/
2022-02-15,"Ironwood Pharmaceuticals, Inc.",11.2,IRWD,2022-01-10,https://finance.yahoo.com/quote/IRWD/
2022-02-09,Iridium Communications Inc,5.43,IRDM,2022-01-10,https://finance.yahoo.com/quote/IRDM/
2022-02-23,"iRhythm Technologies, Inc.",3.33,IRTC,2022-01-10,https://finance.yahoo.com/quote/IRTC/
2022-02-21,INVESCO MORTGAGE CAPITAL INC,6.98,IVR,2022-01-10,https://finance.yahoo.com/quote/IVR/
2022-02-23,Intra-Cellular Therapies Inc.,4.53,ITCI,2022-01-10,https://finance.yahoo.com/quote/ITCI/
2022-02-03,Illinois Tool Works Inc.,1.74,ITW,2022-01-10,https://finance.yahoo.com/quote/ITW/
2022-02-14,Investors Title Company,0.68,ITIC,2022-01-10,https://finance.yahoo.com/quote/ITIC/
2022-01-20,"Intuitive Surgical, Inc.",0.76,ISRG,2022-01-10,https://finance.yahoo.com/quote/ISRG/
2021-11-17,"Jaguar Health, Inc.",5.4,JAGX,2022-01-10,https://finance.yahoo.com/quote/JAGX/
2020-08-11,"JD.com, Inc.",1.96,JD,2022-01-10,https://finance.yahoo.com/quote/JD/
2022-03-14,Jabil Inc.,0.88,JBL,2022-01-10,https://finance.yahoo.com/quote/JBL/
2022-02-07,"IsoRay, Inc.",0.81,ISR,2022-01-10,https://finance.yahoo.com/quote/ISR/
2022-03-07,"Insignia Systems, Inc.",31.96,ISIG,2022-01-10,https://finance.yahoo.com/quote/ISIG/
2022-01-26,JetBlue Airways Corporation,3.46,JBLU,2022-01-10,https://finance.yahoo.com/quote/JBLU/
2022-02-01,"Intevac, Inc.",0.74,IVAC,2022-01-10,https://finance.yahoo.com/quote/IVAC/
2022-01-25,Invesco Ltd,1.13,IVZ,2022-01-10,https://finance.yahoo.com/quote/IVZ/
2022-03-28,"IZEA Worldwide, Inc.",2.05,IZEA,2022-01-10,https://finance.yahoo.com/quote/IZEA/
2022-01-18,"J.B. Hunt Transport Services, I",1.22,JBHT,2022-01-10,https://finance.yahoo.com/quote/JBHT/
2022-03-22,"iTeos Therapeutics, Inc.",1.8,ITOS,2022-01-10,https://finance.yahoo.com/quote/ITOS/
2022-04-07,JinkoSolar Holding Company Limi,7.45,JKS,2022-01-10,https://finance.yahoo.com/quote/JKS/
2022-02-08,Invacare Corporation,22.53,IVC,2022-01-10,https://finance.yahoo.com/quote/IVC/
2022-03-02,Jamf Holding Corp.,6.28,JAMF,2022-01-10,https://finance.yahoo.com/quote/JAMF/
2022-02-28,"Inovio Pharmaceuticals, Inc.",20.82,INO,2022-01-10,https://finance.yahoo.com/quote/INO/
2022-02-21,Jazz Pharmaceuticals plc,7.18,JAZZ,2022-01-10,https://finance.yahoo.com/quote/JAZZ/
2022-01-27,"Juniper Networks, Inc.",3.71,JNPR,2022-01-10,https://finance.yahoo.com/quote/JNPR/
2022-03-14,"J. Jill, Inc.",0.81,JILL,2022-01-10,https://finance.yahoo.com/quote/JILL/
2021-12-28,Jianpu Technology Inc.,1.07,JT,2022-01-10,https://finance.yahoo.com/quote/JT/
2022-02-07,Jacobs Engineering Group Inc.,0.89,J,2022-01-10,https://finance.yahoo.com/quote/J/
2022-01-27,Johnson Controls International ,0.82,JCI,2022-01-10,https://finance.yahoo.com/quote/JCI/
2022-03-16,Aurora Mobile Limited,0.87,JG,2022-01-10,https://finance.yahoo.com/quote/JG/
2022-03-14,Jupai Holdings Limited,0.12,JP,2022-01-10,https://finance.yahoo.com/quote/JP/
2022-02-09,Kellogg Company,5.12,K,2022-01-10,https://finance.yahoo.com/quote/K/
2022-02-03,Johnson Outdoors Inc.,0.68,JOUT,2022-01-10,https://finance.yahoo.com/quote/JOUT/
2022-02-22,Jumia Technologies AG,11.01,JMIA,2022-01-10,https://finance.yahoo.com/quote/JMIA/
2022-01-12,KB Home,5.92,KBH,2022-01-10,https://finance.yahoo.com/quote/KBH/
2022-02-28,"Nordstrom, Inc.",11.64,JWN,2022-01-10,https://finance.yahoo.com/quote/JWN/
2022-01-14,JP Morgan Chase & Co.,0.5,JPM,2022-01-10,https://finance.yahoo.com/quote/JPM/
2022-02-21,Korn Ferry,1.13,KFY,2022-01-10,https://finance.yahoo.com/quote/KFY/
2022-03-16,"51job, Inc.",2.29,JOBS,2022-01-10,https://finance.yahoo.com/quote/JOBS/
2021-12-23,GEE Group Inc.,1.57,JOB,2022-01-10,https://finance.yahoo.com/quote/JOB/
2022-01-25,Johnson & Johnson,0.65,JNJ,2022-01-10,https://finance.yahoo.com/quote/JNJ/
2022-02-24,Keurig Dr Pepper Inc.,1.14,KDP,2022-01-10,https://finance.yahoo.com/quote/KDP/
2022-02-23,"Kala Pharmaceuticals, Inc.",7.87,KALA,2022-01-10,https://finance.yahoo.com/quote/KALA/
2022-02-21,"Kiniksa Pharmaceuticals, Ltd.",3.89,KNSA,2022-01-10,https://finance.yahoo.com/quote/KNSA/
2022-02-01,"Kimball Electronics, Inc.",1.22,KE,2022-01-10,https://finance.yahoo.com/quote/KE/
2022-02-07,KKR & Co. Inc.,0.84,KKR,2022-01-10,https://finance.yahoo.com/quote/KKR/
2022-02-28,Kopin Corporation,4.69,KOPN,2022-01-10,https://finance.yahoo.com/quote/KOPN/
2022-02-09,The Kraft Heinz Company,1.48,KHC,2022-01-10,https://finance.yahoo.com/quote/KHC/
2022-03-02,Kroger Company (The),4.47,KR,2022-01-10,https://finance.yahoo.com/quote/KR/
2022-02-08,Kinross Gold Corporation,1.41,KGC,2022-01-10,https://finance.yahoo.com/quote/KGC/
2022-02-16,"Kinsale Capital Group, Inc.",2.71,KNSL,2022-01-10,https://finance.yahoo.com/quote/KNSL/
2021-11-24,Kingsoft Cloud Holdings Limited,2.4,KC,2022-01-10,https://finance.yahoo.com/quote/KC/
2022-01-20,KeyCorp,1.68,KEY,2022-01-10,https://finance.yahoo.com/quote/KEY/
2022-02-23,Kirkland Lake Gold Ltd.,0.79,KL,2022-01-10,https://finance.yahoo.com/quote/KL/
2022-01-25,Knight-Swift Transportation Hol,4.01,KNX,2022-01-10,https://finance.yahoo.com/quote/KNX/
2022-01-18,"Kinder Morgan, Inc.",1.35,KMI,2022-01-10,https://finance.yahoo.com/quote/KMI/
2022-02-16,Keysight Technologies Inc.,2.38,KEYS,2022-01-10,https://finance.yahoo.com/quote/KEYS/
2021-05-18,Hudson Capital Inc.,1.33,HUSN,2022-01-10,https://finance.yahoo.com/quote/HUSN/
2022-01-31,"IDEXX Laboratories, Inc.",1.04,IDXX,2022-01-10,https://finance.yahoo.com/quote/IDXX/
2022-02-01,"Lithia Motors, Inc.",3.92,LAD,2022-01-10,https://finance.yahoo.com/quote/LAD/
2022-02-28,Kohl's Corporation,11.74,KSS,2022-01-10,https://finance.yahoo.com/quote/KSS/
2022-02-01,"Kulicke and Soffa Industries, I",11.99,KLIC,2022-01-10,https://finance.yahoo.com/quote/KLIC/
2022-01-06,"Kura Sushi USA, Inc.",2.2,KRUS,2022-01-10,https://finance.yahoo.com/quote/KRUS/
2022-02-14,"Kaleyra, Inc.",4.15,KLR,2022-01-10,https://finance.yahoo.com/quote/KLR/
2022-03-14,Eastman Kodak Company,8.78,KODK,2022-01-10,https://finance.yahoo.com/quote/KODK/
2022-02-09,Karyopharm Therapeutics Inc.,17.85,KPTI,2022-01-10,https://finance.yahoo.com/quote/KPTI/
2022-02-08,Coca-Cola Company (The),0.72,KO,2022-01-10,https://finance.yahoo.com/quote/KO/
2022-02-10,Kimco Realty Corporation,3.24,KIM,2022-01-10,https://finance.yahoo.com/quote/KIM/
2022-02-22,Gladstone Land Corporation,1.81,LAND,2022-01-10,https://finance.yahoo.com/quote/LAND/
2022-01-20,Kansas City Southern,4.11,KSU,2022-01-10,https://finance.yahoo.com/quote/KSU/
2021-12-09,"Lakeland Industries, Inc.",4.12,LAKE,2022-01-10,https://finance.yahoo.com/quote/LAKE/
2022-02-14,Kornit Digital Ltd.,2.05,KRNT,2022-01-10,https://finance.yahoo.com/quote/KRNT/
2022-02-24,Kimbell Royalty Partners,1.11,KRP,2022-01-10,https://finance.yahoo.com/quote/KRP/
2022-03-08,Kronos Worldwide Inc,0.85,KRO,2022-01-10,https://finance.yahoo.com/quote/KRO/
2021-12-22,CarMax Inc,3.13,KMX,2022-01-10,https://finance.yahoo.com/quote/KMX/
2022-02-02,Liberty Oilfield Services Inc.,3.56,LBRT,2022-01-10,https://finance.yahoo.com/quote/LBRT/
2019-05-30,Kenon Holdings Ltd.,0.04,KEN,2022-01-10,https://finance.yahoo.com/quote/KEN/
2022-03-09,"Kezar Life Sciences, Inc.",7.31,KZR,2022-01-10,https://finance.yahoo.com/quote/KZR/
2021-12-31,LAIX Inc.,0.4,LAIX,2022-01-10,https://finance.yahoo.com/quote/LAIX/
2022-02-03,"Lazard LTD. Lazard, LTD.",1.55,LAZ,2022-01-10,https://finance.yahoo.com/quote/LAZ/
2022-02-21,Kosmos Energy Ltd.,4.82,KOS,2022-01-10,https://finance.yahoo.com/quote/KOS/
2022-02-01,Lannett Co Inc,13.94,LCI,2022-01-10,https://finance.yahoo.com/quote/LCI/
2021-12-29,Kaixin Auto Holdings,0.26,KXIN,2022-01-10,https://finance.yahoo.com/quote/KXIN/
2022-03-08,LendingClub Corporation,5.08,LC,2022-01-10,https://finance.yahoo.com/quote/LC/
2022-01-26,Kimberly-Clark Corporation,2.05,KMB,2022-01-10,https://finance.yahoo.com/quote/KMB/
2022-03-14,Lennar Corporation,2.24,LEN,2022-01-10,https://finance.yahoo.com/quote/LEN/
2022-03-14,Centrus Energy Corp.,3.2,LEU,2022-01-10,https://finance.yahoo.com/quote/LEU/
2022-02-21,"Leidos Holdings, Inc.",0.86,LDOS,2022-01-10,https://finance.yahoo.com/quote/LDOS/
2022-01-25,Levi Strauss & Co,1.16,LEVI,2022-01-10,https://finance.yahoo.com/quote/LEVI/
2022-02-07,"Leggett & Platt, Incorporated",5.23,LEG,2022-01-10,https://finance.yahoo.com/quote/LEG/
2022-02-28,"Krystal Biotech, Inc.",9.93,KRYS,2022-01-10,https://finance.yahoo.com/quote/KRYS/
2021-08-30,Leju Holdings Limited,0.04,LEJU,2022-01-10,https://finance.yahoo.com/quote/LEJU/
2022-02-01,Ligand Pharmaceuticals Incorpor,10.07,LGND,2022-01-10,https://finance.yahoo.com/quote/LGND/
2022-02-22,"Kura Oncology, Inc.",5.23,KURA,2022-01-10,https://finance.yahoo.com/quote/KURA/
2022-03-08,"Lifetime Brands, Inc.",0.54,LCUT,2022-01-10,https://finance.yahoo.com/quote/LCUT/
2022-01-26,Koss Corporation,1.8,KOSS,2022-01-10,https://finance.yahoo.com/quote/KOSS/
2021-11-09,Legacy Housing Corporation,0.37,LEGH,2022-01-10,https://finance.yahoo.com/quote/LEGH/
2022-02-02,"Lee Enterprises, Incorporated",1.01,LEE,2022-01-10,https://finance.yahoo.com/quote/LEE/
2022-03-09,"Lineage Cell Therapeutics, Inc.",6.14,LCTX,2022-01-10,https://finance.yahoo.com/quote/LCTX/
2021-10-28,Linde plc,0.51,LIN,2022-01-10,https://finance.yahoo.com/quote/LIN/
2022-01-25,Lockheed Martin Corporation,0.93,LMT,2022-01-10,https://finance.yahoo.com/quote/LMT/
2022-02-28,"Lumber Liquidators Holdings, In",6.59,LL,2022-01-10,https://finance.yahoo.com/quote/LL/
2022-03-17,"LightInTheBox Holding Co., Ltd.",1.67,LITB,2022-01-10,https://finance.yahoo.com/quote/LITB/
2022-02-22,"Cheniere Energy, Inc.",1.49,LNG,2022-01-10,https://finance.yahoo.com/quote/LNG/
2022-03-07,LIZHI INC.,1.18,LIZI,2022-01-10,https://finance.yahoo.com/quote/LIZI/
2022-02-23,"Lawson Products, Inc.",0.39,LAWS,2022-01-10,https://finance.yahoo.com/quote/LAWS/
2022-02-15,"LGI Homes, Inc.",8.09,LGIH,2022-01-10,https://finance.yahoo.com/quote/LGIH/
2022-02-03,Eli Lilly and Company,0.65,LLY,2022-01-10,https://finance.yahoo.com/quote/LLY/
2022-01-31,Lumentum Holdings Inc.,9.62,LITE,2022-01-10,https://finance.yahoo.com/quote/LITE/
2022-02-09,Laboratory Corporation of Ameri,2.37,LH,2022-01-10,https://finance.yahoo.com/quote/LH/
2022-01-27,"L3Harris Technologies, Inc.",0.79,LHX,2022-01-10,https://finance.yahoo.com/quote/LHX/
2021-12-02,Luokung Technology Corp,1.52,LKCO,2022-01-10,https://finance.yahoo.com/quote/LKCO/
2022-02-23,Kratos Defense & Security Solut,2.17,KTOS,2022-01-10,https://finance.yahoo.com/quote/KTOS/
2022-02-17,LKQ Corporation,1.95,LKQ,2022-01-10,https://finance.yahoo.com/quote/LKQ/
2022-04-05,Landec Corporation,1.59,LNDC,2022-01-10,https://finance.yahoo.com/quote/LNDC/
2022-03-09,Lipocine Inc.,4.17,LPCN,2022-01-10,https://finance.yahoo.com/quote/LPCN/
2022-03-09,"Comstock Mining, Inc.",3.94,LODE,2022-01-10,https://finance.yahoo.com/quote/LODE/
2022-03-01,"IVERIC bio, Inc.",11.52,ISEE,2022-01-10,https://finance.yahoo.com/quote/ISEE/
2022-01-31,Dorian LPG Ltd.,3.69,LPG,2022-01-10,https://finance.yahoo.com/quote/LPG/
2022-02-23,Li Auto Inc.,2.51,LI,2022-01-10,https://finance.yahoo.com/quote/LI/
2021-12-08,The Lovesac Company,13.2,LOVE,2022-01-10,https://finance.yahoo.com/quote/LOVE/
2022-02-23,"LivePerson, Inc.",15.87,LPSN,2022-01-10,https://finance.yahoo.com/quote/LPSN/
2022-03-10,"Leap Therapeutics, Inc.",13.19,LPTX,2022-01-10,https://finance.yahoo.com/quote/LPTX/
2022-01-26,Lam Research Corporation,1.41,LRCX,2022-01-10,https://finance.yahoo.com/quote/LRCX/
2022-02-16,"LTC Properties, Inc.",3.08,LTC,2022-01-10,https://finance.yahoo.com/quote/LTC/
2022-03-22,Lightbridge Corporation,3.32,LTBR,2022-01-10,https://finance.yahoo.com/quote/LTBR/
2021-11-04,Liquidia Corporation,1.17,LQDA,2022-01-10,https://finance.yahoo.com/quote/LQDA/
2022-01-27,Southwest Airlines Company,3.35,LUV,2022-01-10,https://finance.yahoo.com/quote/LUV/
2022-02-15,Livent Corporation,13.37,LTHM,2022-01-10,https://finance.yahoo.com/quote/LTHM/
2022-03-09,Luna Innovations Incorporated,2.37,LUNA,2022-01-10,https://finance.yahoo.com/quote/LUNA/
2020-11-04,"Liberty TripAdvisor Holdings, I",0,LTRPB,2022-01-10,https://finance.yahoo.com/quote/LTRPB/
2022-02-17,"Liberty TripAdvisor Holdings, I",2.38,LTRPA,2022-01-10,https://finance.yahoo.com/quote/LTRPA/
2022-03-28,lululemon athletica inc.,1.96,LULU,2022-01-10,https://finance.yahoo.com/quote/LULU/
2022-03-08,"Lexicon Pharmaceuticals, Inc.",2.16,LXRX,2022-01-10,https://finance.yahoo.com/quote/LXRX/
2022-03-17,LexinFintech Holdings Ltd.,0.94,LX,2022-01-10,https://finance.yahoo.com/quote/LX/
2022-04-05,"Lamb Weston Holdings, Inc.",1.39,LW,2022-01-10,https://finance.yahoo.com/quote/LW/
2022-02-23,"Live Nation Entertainment, Inc.",6.04,LYV,2022-01-10,https://finance.yahoo.com/quote/LYV/
2022-02-07,"Lyft, Inc.",6.73,LYFT,2022-01-10,https://finance.yahoo.com/quote/LYFT/
2022-02-14,Lattice Semiconductor Corporati,2.46,LSCC,2022-01-10,https://finance.yahoo.com/quote/LSCC/
2022-02-01,Mid-America Apartment Communiti,1.95,MAA,2022-01-10,https://finance.yahoo.com/quote/MAA/
2022-02-22,"LSB Industries, Inc.",0.85,LXU,2022-01-10,https://finance.yahoo.com/quote/LXU/
2022-01-27,LyondellBasell Industries NV,1.37,LYB,2022-01-10,https://finance.yahoo.com/quote/LYB/
2022-01-25,Las Vegas Sands Corp.,1.3,LVS,2022-01-10,https://finance.yahoo.com/quote/LVS/
2022-02-10,Macerich Company (The),12.56,MAC,2022-01-10,https://finance.yahoo.com/quote/MAC/
2022-03-02,Manchester,0.46,MANU,2022-01-10,https://finance.yahoo.com/quote/MANU/
2022-02-09,"Limelight Networks, Inc.",2.73,LLNW,2022-01-10,https://finance.yahoo.com/quote/LLNW/
2022-02-28,"Lemonade, Inc.",23.82,LMND,2022-01-10,https://finance.yahoo.com/quote/LMND/
2022-03-29,MAG Silver Corporation,1.97,MAG,2022-01-10,https://finance.yahoo.com/quote/MAG/
2022-02-23,"Lowe's Companies, Inc.",1.17,LOW,2022-01-10,https://finance.yahoo.com/quote/LOW/
2022-02-21,Macy's Inc,11.77,M,2022-01-10,https://finance.yahoo.com/quote/M/
2022-02-23,Main Street Capital Corporation,1.9,MAIN,2022-01-10,https://finance.yahoo.com/quote/MAIN/
2022-02-21,"Life Storage, Inc.",1.62,LSI,2022-01-10,https://finance.yahoo.com/quote/LSI/
2022-02-22,Maxar Technologies Inc.,5.57,MAXR,2022-01-10,https://finance.yahoo.com/quote/MAXR/
2022-03-14,"Marathon Digital Holdings, Inc.",17.31,MARA,2022-01-10,https://finance.yahoo.com/quote/MARA/
2022-03-16,Legend Biotech Corporation,2.56,LEGN,2022-01-10,https://finance.yahoo.com/quote/LEGN/
2021-11-04,"LightPath Technologies, Inc.",2.03,LPTH,2022-01-10,https://finance.yahoo.com/quote/LPTH/
2022-02-08,Moelis & Company,2.24,MC,2022-01-10,https://finance.yahoo.com/quote/MC/
2022-02-14,Louisiana-Pacific Corporation,5.15,LPX,2022-01-10,https://finance.yahoo.com/quote/LPX/
2021-11-12,"Mustang Bio, Inc.",2.89,MBIO,2022-01-10,https://finance.yahoo.com/quote/MBIO/
2022-03-22,"Moleculin Biotech, Inc.",2.05,MBRX,2022-01-10,https://finance.yahoo.com/quote/MBRX/
2022-02-21,"Matson, Inc.",4.12,MATX,2022-01-10,https://finance.yahoo.com/quote/MATX/
2022-01-20,"MetroCity Bankshares, Inc.",0.96,MCBS,2022-01-10,https://finance.yahoo.com/quote/MCBS/
2022-01-27,McDonald's Corporation,0.88,MCD,2022-01-10,https://finance.yahoo.com/quote/MCD/
2022-03-29,"Remark Holdings, Inc.",10.62,MARK,2022-01-10,https://finance.yahoo.com/quote/MARK/
2022-02-02,Microchip Technology Incorporat,2.07,MCHP,2022-01-10,https://finance.yahoo.com/quote/MCHP/
2022-02-07,"Mattel, Inc.",5.84,MAT,2022-01-10,https://finance.yahoo.com/quote/MAT/
2022-02-02,"Liquidity Services, Inc.",3.53,LQDT,2022-01-10,https://finance.yahoo.com/quote/LQDT/
2022-02-28,MBIA Inc.,5.2,MBI,2022-01-10,https://finance.yahoo.com/quote/MBI/
2022-02-02,McKesson Corporation,1.31,MCK,2022-01-10,https://finance.yahoo.com/quote/MCK/
2022-02-10,Moody's Corporation,1.03,MCO,2022-01-10,https://finance.yahoo.com/quote/MCO/
2022-02-23,"Madrigal Pharmaceuticals, Inc.",8.66,MDGL,2022-01-10,https://finance.yahoo.com/quote/MDGL/
2022-03-08,Contango Oil & Gas Company,6.3,MCF,2022-01-10,https://finance.yahoo.com/quote/MCF/
2022-01-25,"Live Oak Bancshares, Inc.",4.1,LOB,2022-01-10,https://finance.yahoo.com/quote/LOB/
2022-01-26,"Mondelez International, Inc.",0.67,MDLZ,2022-01-10,https://finance.yahoo.com/quote/MDLZ/
2022-02-23,Allscripts Healthcare Solutions,12.03,MDRX,2022-01-10,https://finance.yahoo.com/quote/MDRX/
2022-02-21,"MFA Financial, Inc.",1.76,MFA,2022-01-10,https://finance.yahoo.com/quote/MFA/
2022-02-28,"Seres Therapeutics, Inc.",9.79,MCRB,2022-01-10,https://finance.yahoo.com/quote/MCRB/
